"the_geom","objectid","single_member_districts_id","created_date","created_by","modified_date","modified_by","council_district","council_district_path","shape_area","shape_length"
"MULTIPOLYGON (((-97.687066612712 30.29818722383, -97.687973613185 30.298647224028, -97.688507614141 30.298918224081, -97.689407614628 30.299684224411, -97.689770613916 30.300302223331, -97.690239614372 30.300947224475, -97.691143615173 30.301332223548, -97.692155615381 30.301388223885, -97.692993615107 30.30143522421, -97.694844615853 30.301537224305, -97.694993616289 30.301545224553, -97.695141616081 30.301554223689, -97.695368616844 30.301567224483, -97.696253616405 30.301949224229, -97.696969616209 30.302200223217, -97.697426616155 30.302415223012, -97.697752615898 30.302618223419, -97.698053615866 30.302853223433, -97.69826261679 30.30306122349, -97.69846461596 30.303323224885, -97.698745616349 30.303655222771, -97.698883616392 30.303912224605, -97.700811618795 30.304824224278, -97.701194617551 30.305005224705, -97.70269461785 30.305715224033, -97.702809617594 30.305770225467, -97.706419618704 30.307477224517, -97.706508618297 30.30751922555, -97.709007620017 30.308701224088, -97.70976262081 30.309113224787, -97.710015619771 30.309283225003, -97.710065619372 30.309320224927, -97.710247619325 30.309458225334, -97.710455619846 30.309595225296, -97.710399620272 30.309676224876, -97.710346620204 30.309755225746, -97.710303619595 30.309820224614, -97.710233619646 30.309920226277, -97.710039619847 30.310254224269, -97.709437620181 30.311351226323, -97.709661619611 30.311457224508, -97.710084619394 30.31167222546, -97.710918620778 30.312093225726, -97.712411621305 30.31279522528, -97.713888620491 30.313485224415, -97.715075620111 30.314013226588, -97.714635621052 30.315030225646, -97.714954621052 30.315075225979, -97.715125621717 30.315039226368, -97.715349621234 30.314992226434, -97.715384620718 30.314985225205, -97.715460621831 30.314970225475, -97.715522621537 30.314957226334, -97.716748622433 30.315562225844, -97.717650621606 30.315993226149, -97.718535622347 30.316427226367, -97.719423622473 30.316876226178, -97.720291622688 30.317271226966, -97.721193622543 30.317713225741, -97.720524622124 30.318769227263, -97.721346623325 30.319212226374, -97.721137623292 30.319557226387, -97.723317622783 30.320584227607, -97.723406623956 30.320613226373, -97.723519624696 30.320640226772, -97.725835623915 30.321757226851, -97.726657625812 30.322151227808, -97.728259625395 30.322953227093, -97.728084625768 30.323225226212, -97.726706624061 30.325387228278, -97.726631625356 30.325505227493, -97.726333623343 30.325965228065, -97.725199624166 30.327809227626, -97.723716625235 30.330122228508, -97.723573625 30.330342228583, -97.722768623961 30.331596228166, -97.721248623874 30.334004229788, -97.720172623934 30.335688230427, -97.719562623414 30.336707229388, -97.719129623037 30.337347230199, -97.719014622831 30.337508229754, -97.718858624262 30.337725230464, -97.717884623691 30.339326230871, -97.717830622477 30.339416231531, -97.71735762298 30.340161230523, -97.716776623325 30.34107423089, -97.715965622443 30.342354230552, -97.714971622111 30.343979231329, -97.714958622077 30.343997232164, -97.714927623129 30.344044230672, -97.714843622128 30.344195231032, -97.714568623277 30.344658232177, -97.714414622454 30.344885231646, -97.713923622488 30.345613231221, -97.713328622589 30.346493231251, -97.713090622369 30.346842232586, -97.712794622621 30.347278231467, -97.713124623823 30.347552233056, -97.713194622289 30.347617232121, -97.713257620722 30.347703232015, -97.713387623036 30.347898232353, -97.713459622861 30.348037232458, -97.713549622137 30.348069232188, -97.713671623439 30.348072231641, -97.71392362168 30.348037231876, -97.71460562278 30.348421232954, -97.716274623173 30.349212233216, -97.717681624925 30.349914232382, -97.718509623291 30.350281232627, -97.71858962311 30.35032023283, -97.719295623506 30.350665233347, -97.720244623393 30.351100231642, -97.72111462601 30.351511233564, -97.72207262558 30.351984232338, -97.722599625183 30.352198233333, -97.722669625306 30.35223323388, -97.723237624106 30.352516233001, -97.725031625773 30.353375232504, -97.72601862563 30.353841232819, -97.726992627222 30.35428723314, -97.729979626967 30.355726232879, -97.730910627813 30.356152232538, -97.730871627465 30.356217233137, -97.730319626226 30.358158232937, -97.730216626827 30.358627233166, -97.729795627602 30.360067233668, -97.729350627365 30.36185223525, -97.729068627546 30.36291623388, -97.728993627185 30.363168235763, -97.728610627854 30.364532235873, -97.728181627022 30.366055234921, -97.727742627102 30.367719235676, -97.727590626543 30.368290236744, -97.727365626029 30.369246236136, -97.726874626076 30.37104523627, -97.726553626927 30.372222236366, -97.72638362651 30.372845236633, -97.726347626916 30.373033236795, -97.726309626334 30.37323723735, -97.72626762664 30.373500237053, -97.725430627477 30.373106236229, -97.724883627177 30.372848237262, -97.723856626205 30.372370236923, -97.723800626391 30.372559236348, -97.723729627099 30.37274723669, -97.723648626621 30.372935237454, -97.723522626662 30.373178237642, -97.723417627426 30.373354236911, -97.723301626707 30.373528238228, -97.723122625224 30.373760236445, -97.722873627684 30.374222237528, -97.720640626106 30.378364237538, -97.720052624488 30.379455239684, -97.719981625827 30.379706237699, -97.719915625978 30.379895238633, -97.719838625445 30.38007723786, -97.719719626466 30.380317239017, -97.719581625198 30.380548237253, -97.719533625092 30.380621239382, -97.719235626745 30.381970238672, -97.71907462555 30.382700239012, -97.718268625964 30.385848239409, -97.717210625715 30.389984241295, -97.717159626108 30.390183240975, -97.717158626349 30.390205241582, -97.717148624215 30.390227239982, -97.717118624511 30.390343240046, -97.716989625718 30.390848241853, -97.716286624748 30.39328924115, -97.7162596249 30.393276241547, -97.716150625492 30.393222241109, -97.715147625463 30.392724240938, -97.714895624068 30.392287241225, -97.714070624568 30.390937240079, -97.714010625796 30.390854240338, -97.71397962516 30.390827241571, -97.713847624333 30.390873241013, -97.713729624224 30.390938240088, -97.713521625016 30.391059239365, -97.713330624757 30.391199241606, -97.713111624704 30.391401241757, -97.712910623126 30.391626241081, -97.712541625312 30.392114240704, -97.712275624991 30.392405242163, -97.712003624162 30.392606241647, -97.711615623645 30.392826241523, -97.711279625165 30.392962240048, -97.710795625147 30.393034241375, -97.710671624396 30.393048242213, -97.71046762421 30.393057240789, -97.710177623447 30.393019242126, -97.709825623549 30.392942242207, -97.709616623152 30.392873241528, -97.709389623942 30.392776242329, -97.708830624472 30.392512241404, -97.70845062424 30.392332242318, -97.708380624786 30.392298241489, -97.708280622484 30.392247239997, -97.708241623497 30.39222824066, -97.704533621731 30.390701241593, -97.703473621547 30.390265240926, -97.703364622241 30.390200241449, -97.703257621934 30.390172241491, -97.702812620881 30.389965241514, -97.701744621422 30.389376241236, -97.701724621339 30.389358240479, -97.701677621241 30.389336241579, -97.700294621484 30.388506240333, -97.700260621829 30.388482239201, -97.700227622243 30.388467240627, -97.698672620586 30.38762323992, -97.698663620721 30.387614239982, -97.698608621228 30.387588240635, -97.697826620172 30.387148240591, -97.697786619591 30.387126239646, -97.697736619964 30.387099241758, -97.695924621096 30.386144240143, -97.695810619955 30.386082240744, -97.695724619898 30.38603924035, -97.694595619005 30.385443240697, -97.694469619862 30.385395239682, -97.694333619132 30.385318240419, -97.693006620121 30.384747239764, -97.692905619478 30.384703240197, -97.692831619653 30.384675240138, -97.691911618641 30.384325239358, -97.691136617712 30.383937238787, -97.690338618431 30.383539240623, -97.690220619169 30.383494239879, -97.689538619142 30.383164239636, -97.689432619265 30.383121239628, -97.689309617363 30.383109240595, -97.689213617839 30.383097241254, -97.689153619705 30.383064240715, -97.68872861815 30.382856240316, -97.688331617301 30.382711239973, -97.687941617755 30.382586240028, -97.687609617576 30.382432239503, -97.68708661774 30.382199240147, -97.686774616975 30.382074241156, -97.686519617096 30.382001240972, -97.686382616589 30.381935240143, -97.685263618429 30.381211239617, -97.685204617333 30.381179239529, -97.684746617399 30.38093923981, -97.683440616722 30.380244240047, -97.682696616361 30.379733239685, -97.681824616441 30.379286240051, -97.681319616426 30.379037239699, -97.680998616567 30.378934239182, -97.680200616647 30.378568239809, -97.67936661529 30.37818823937, -97.677630616098 30.377401240355, -97.676935615647 30.377224238345, -97.677644614125 30.376053240678, -97.678348615511 30.374968239145, -97.678688615658 30.374401238723, -97.680359614546 30.371613237607, -97.681012615808 30.370520237962, -97.681037615614 30.370403238104, -97.681020615618 30.370260238192, -97.68092061433 30.370142238938, -97.680813616252 30.370042237723, -97.680719614902 30.369954237656, -97.681160615649 30.369239238171, -97.681342614688 30.368960237484, -97.681519615802 30.368685238059, -97.682325615596 30.367481237485, -97.682840615278 30.366710236918, -97.683232615486 30.366083237807, -97.683036614284 30.365985237141, -97.682828616119 30.365880237713, -97.681892614906 30.365411236954, -97.681846615708 30.36556923726, -97.678957615844 30.364254237396, -97.675685612658 30.362805237839, -97.675359613061 30.362663236685, -97.674897614021 30.363211237171, -97.674832613671 30.363124236131, -97.674780612246 30.363080236622, -97.67475261321 30.363066236358, -97.674646613082 30.363028237074, -97.674538614 30.362976236766, -97.674467612843 30.362930237054, -97.674407613666 30.362864237203, -97.67423761497 30.362657237102, -97.674189613202 30.362653236125, -97.674156614392 30.362643236898, -97.674054612804 30.36257323573, -97.673995612614 30.362548237034, -97.673958613913 30.362538236934, -97.673863613037 30.362521237364, -97.673721614169 30.362481236553, -97.673676613005 30.362464235955, -97.673611612506 30.362446236776, -97.673533613784 30.362403237041, -97.673443612246 30.362332236271, -97.673388614363 30.362315237594, -97.673348612831 30.36227923762, -97.673315613245 30.362267236724, -97.673239611932 30.362267236853, -97.673164612163 30.362272236028, -97.673108613329 30.362257236851, -97.673087612526 30.362255236567, -97.672633613055 30.362204237365, -97.672424612379 30.3621882375, -97.672137612733 30.362166237041, -97.672109613698 30.362219236386, -97.672108613019 30.362257237446, -97.672116612065 30.362278237099, -97.672112612849 30.362296236502, -97.672012613255 30.362749237724, -97.67166761372 30.363279236972, -97.671632613533 30.363333236932, -97.671122612643 30.363077237109, -97.670790612897 30.363015237353, -97.670152613013 30.363015236908, -97.669594611559 30.362962237038, -97.669269613964 30.362948236318, -97.669465613631 30.36244523783, -97.668748611809 30.362263237393, -97.669014612873 30.361771237255, -97.670876613528 30.35891723675, -97.670922613176 30.358842237362, -97.670971611455 30.358773235929, -97.67221261315 30.356825236873, -97.672244611892 30.356771236809, -97.67227761299 30.35672823564, -97.6734766133 30.354929235024, -97.673680613736 30.354607235149, -97.674383613689 30.35352923563, -97.674437612871 30.353443235179, -97.67448461173 30.353369234419, -97.674962612661 30.352609235162, -97.675040612361 30.352486233576, -97.675102613386 30.352388235849, -97.675124613027 30.352353235483, -97.675160612468 30.352307234987, -97.675209613087 30.352233234873, -97.675974612078 30.350917234155, -97.676012613299 30.350844234852, -97.676032613523 30.350807233895, -97.676062613506 30.350751234346, -97.676100613589 30.350680235525, -97.676317614008 30.350091233549, -97.677087614304 30.347437232833, -97.677170613775 30.34715923278, -97.677240613766 30.346920233151, -97.67752661435 30.345936233935, -97.677556613368 30.345823233934, -97.677593613201 30.345725233532, -97.677961613016 30.344664232625, -97.678315614782 30.344146234362, -97.678396614555 30.344031232071, -97.678504613704 30.343903232599, -97.67859561354 30.343798232321, -97.679360614498 30.342916231959, -97.679382615252 30.342893232331, -97.6794056151 30.342867232284, -97.680086613589 30.342106233369, -97.680654614618 30.341396232761, -97.680703614378 30.341316231898, -97.680785614944 30.341217232376, -97.682251614286 30.339024232324, -97.682303613858 30.338944231573, -97.68238761576 30.338808232554, -97.683329614614 30.337341230784, -97.686058615533 30.33311222917, -97.686218615987 30.332865229938, -97.68622961449 30.332844229092, -97.686391614049 30.332622230997, -97.686533615255 30.332416230124, -97.686472615099 30.332376230033, -97.686410615854 30.33235622985, -97.686455615892 30.33228923131, -97.686513615135 30.332224229115, -97.686802616618 30.33177722946, -97.687363614936 30.330996230444, -97.687705616601 30.33065723105, -97.68796161498 30.33048922941, -97.688419614425 30.330265229994, -97.688464615259 30.330246229796, -97.688800615216 30.330102229077, -97.688991615535 30.330036229695, -97.689226615394 30.32995423001, -97.689562615073 30.329790229346, -97.689674615736 30.329707230146, -97.689860615169 30.329568230552, -97.690240615674 30.329109229785, -97.690334616632 30.328995229444, -97.689629615709 30.328644228803, -97.689258615954 30.328447229929, -97.689166615176 30.328369229767, -97.689099615388 30.328295230059, -97.688603614964 30.327548228468, -97.688487614457 30.327370230037, -97.688433616188 30.327313229634, -97.688374615197 30.327263229341, -97.687809613799 30.326990228408, -97.688486614905 30.325871228195, -97.68937861517 30.324617227899, -97.692230615735 30.326029228583, -97.692251616738 30.326039228867, -97.692305615761 30.325943228977, -97.69276261568 30.325192228406, -97.692938616326 30.324904228656, -97.692995616582 30.324793229127, -97.693552617212 30.323908228534, -97.693588616541 30.323840227549, -97.693613616841 30.32379322796, -97.69410161623 30.323016227524, -97.694143617035 30.322956229301, -97.694186616975 30.322884228673, -97.694484615897 30.322421227365, -97.694900615772 30.321869227518, -97.695182618275 30.321465227076, -97.695033617664 30.321459227284, -97.694162617167 30.321425227024, -97.693024617252 30.321327228078, -97.690798615507 30.321384227202, -97.69010561482 30.321402228995, -97.689214615542 30.321485228705, -97.689091615302 30.321496228025, -97.688989614558 30.321506227435, -97.68889561484 30.321512228338, -97.688732615683 30.321522227188, -97.687891615611 30.321581228653, -97.687049614181 30.32163922851, -97.684883614186 30.321861228724, -97.684301614436 30.321975228992, -97.683444614393 30.322211227937, -97.682268613789 30.322600228435, -97.681030613363 30.323011228222, -97.680792611954 30.323095227774, -97.6806116129 30.322900228343, -97.680509612206 30.322791229135, -97.680432613434 30.322731229008, -97.680362613864 30.322678227971, -97.68023961217 30.322608228729, -97.680063612817 30.322514228934, -97.679887611794 30.322413229278, -97.679751612366 30.32230422869, -97.679625612088 30.32219522829, -97.679494611871 30.32206422858, -97.679413612639 30.321964228366, -97.679301612265 30.321799228446, -97.67918761273 30.321599228839, -97.679095613645 30.321269227324, -97.67904361242 30.320983228014, -97.67904961249 30.320756228204, -97.679107613344 30.320462227638, -97.679128611979 30.320353229106, -97.679159612065 30.320247227723, -97.679229611692 30.320113228722, -97.67932461217 30.319948228855, -97.679439611859 30.319760227693, -97.679628612288 30.319460228305, -97.679945613694 30.318972229109, -97.680027612834 30.318834227985, -97.680136611666 30.318680228274, -97.681135612055 30.317114227773, -97.681309613583 30.316863226899, -97.681385613651 30.316735227132, -97.681455612693 30.316599226523, -97.681512614624 30.316475227259, -97.681554613981 30.316359227432, -97.681583611765 30.316230228217, -97.681593612811 30.31607222866, -97.681596612989 30.315886226762, -97.681571614408 30.315738226823, -97.681534613616 30.3156042268, -97.681494613057 30.315473228209, -97.681440613023 30.315350226336, -97.681375613533 30.315236227088, -97.681316612783 30.31514922767, -97.681215613803 30.315026227029, -97.681086612305 30.314894227968, -97.680932613232 30.314760228082, -97.679490612033 30.314015226045, -97.678195610973 30.313374226749, -97.677876613122 30.313221227156, -97.677681611303 30.313076226855, -97.677569611229 30.312979226811, -97.677287610989 30.312716227943, -97.67699261255 30.312379227529, -97.676577611119 30.311947227054, -97.676531611916 30.311919227364, -97.676015611797 30.311635226975, -97.675196610948 30.31122022698, -97.6741496112 30.310732226078, -97.673853611493 30.310595227345, -97.673595611582 30.310474227406, -97.672635611412 30.310028226185, -97.671540611425 30.30957122639, -97.671031609832 30.309098226537, -97.670773610284 30.308537225839, -97.672030609181 30.308219227045, -97.673041610402 30.30799022589, -97.673474610075 30.307972226555, -97.673976610672 30.307996226368, -97.676135609944 30.30807922634, -97.676191611756 30.308059225161, -97.677098611787 30.307964227173, -97.678252610857 30.307855225465, -97.678372612186 30.307836225917, -97.678557611774 30.307792225449, -97.679549611356 30.3073272262, -97.680077612719 30.306483225877, -97.681320613913 30.304589225939, -97.681827613047 30.304124224964, -97.683038613363 30.302977224749, -97.68433361247 30.30179122473, -97.685142613141 30.3010292244, -97.685589613763 30.300525224295, -97.685915613816 30.300157223161, -97.687066612712 30.29818722383)))","2","400378084","2022-02-25T14:08:29.000Z","RPARKER","2022-02-25T14:09:00.000Z","RPARKER","4","http://www.austintexas.gov/department/district-4","394313084.31835938","113143.69608038994"
